Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
495	&scorr;&sweep;&dch;&b;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1939	0	1939	605	9	7174	   1767
496	&scorr;&sweep;&syn4;&dch;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.681	10.055(74%)	3.626(26%)	74	2028	0	2028	605	9	7477	   1861
497	&scorr;&sweep;&dc2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2028	0	2028	605	9	7174	   1858
498	&scorr;&sweep;&dc2;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2065	0	2065	605	9	7174	   1868
499	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	14.774	9.172(63%)	5.602(37%)	63	2030	0	2030	605	9	7477	   1876
500	&scorr;&sweep;&dch;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.681	10.055(74%)	3.626(26%)	74	1975	0	1975	605	9	7174	   1785
501	&scorr;&sweep;&syn2;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2091	0	2091	605	9	7174	   1883
502	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	13.612	8.681(64%)	4.931(36%)	64	2102	0	2102	605	9	7174	   1887
503	&scorr;&sweep;&if -W 300 -y -K 6;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2046	0	2046	605	9	7174	   1839
504	&scorr;&sweep;&dc2;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2024	0	2024	605	9	7174	   1853
505	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.681	10.055(74%)	3.626(26%)	74	2033	0	2033	605	9	7174	   1824
506	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1993	0	1993	605	9	7174	   1804
507	&scorr;&sweep;&syn4;&b;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	14.155	8.805(63%)	5.350(37%)	63	1989	0	1989	605	9	7174	   1819
508	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2091	0	2091	605	9	7174	   1879
509	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2024	0	2024	605	9	7174	   1860
510	&scorr;&sweep;&if -W 300 -x -K 6;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.615	8.681(64%)	4.934(36%)	64	1948	0	1948	605	9	7174	   1775
511	&scorr;&sweep;&dc2;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2029	0	2029	605	9	7174	   1855
512	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.811	8.889(65%)	4.922(35%)	65	2054	0	2054	605	9	7174	   1902
513	&scorr;&sweep;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2015	0	2015	605	9	7477	   1873
514	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&b;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2045	0	2045	605	9	5856	   1858
515	&scorr;&sweep;&dch -f;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	13.681	10.055(74%)	3.626(26%)	74	2021	0	2021	605	9	7174	   1852
516	&scorr;&sweep;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	1977	0	1977	605	9	7174	   1818
517	&scorr;&sweep;&b;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.679	10.055(74%)	3.624(26%)	74	2073	0	2073	605	9	7477	   1874
518	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&mfs;	14.242	9.172(65%)	5.070(35%)	65	1954	0	1954	605	9	7477	   1814
519	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	2020	0	2020	605	9	7174	   1850
520	&scorr;&sweep;&syn3;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	13.683	10.055(74%)	3.628(26%)	74	1976	0	1976	605	9	7174	   1805
521	&scorr;&sweep;&syn2;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.877	8.889(65%)	4.988(35%)	65	2054	0	2054	605	9	7174	   1882
522	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2009	0	2009	605	9	7174	   1855
523	&scorr;&sweep;&dc2;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	13.866	9.031(66%)	4.835(34%)	66	2005	0	2005	605	9	7477	   1837
524	&scorr;&sweep;&syn2;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2065	0	2065	605	9	7174	   1888
525	&scorr;&sweep;&syn3;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1956	0	1956	605	9	7174	   1795
526	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2042	0	2042	605	9	7174	   1871
527	&scorr;&sweep;&dch -f;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2042	0	2042	605	9	7477	   1871
528	&scorr;&sweep;&b;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2046	0	2046	605	9	7174	   1834
529	&scorr;&sweep;&b;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1966	0	1966	605	9	7174	   1780
530	&scorr;&sweep;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1983	0	1983	605	9	7477	   1822
531	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	10.037(74%)	3.624(26%)	74	1972	0	1972	605	9	7174	   1796
532	&scorr;&sweep;&b;&syn3;&if -W 300 -K 6 -v;&mfs;	13.864	9.031(66%)	4.833(34%)	66	1961	0	1961	605	9	7477	   1796
533	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1998	0	1998	605	9	5856	   1807
534	&scorr;&sweep;&synch2;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2081	0	2081	605	9	7477	   1912
535	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dch;&b;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2012	0	2012	605	9	7174	   1800
536	&scorr;&sweep;&dch -f;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2008	0	2008	605	9	7477	   1844
537	&scorr;&sweep;&syn4;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.615	8.681(64%)	4.934(36%)	64	2009	0	2009	605	9	7174	   1806
538	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2004	0	2004	605	9	7174	   1814
539	&scorr;&sweep;&synch2;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1954	0	1954	605	9	7174	   1782
540	&scorr;&sweep;&dc2;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	1986	0	1986	605	9	5856	   1806
541	&scorr;&sweep;&dch -f;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2012	0	2012	605	9	7174	   1844
542	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&mfs;	14.257	9.172(65%)	5.085(35%)	65	1985	0	1985	605	9	7477	   1827
543	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	1967	0	1967	605	9	7174	   1762
544	&scorr;&sweep;&syn2;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1998	0	1998	605	9	7174	   1802
545	&scorr;&sweep;&syn4;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2078	0	2078	605	9	7174	   1912
546	&scorr;&sweep;&dc2;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2003	0	2003	605	9	7174	   1865
547	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.571	8.681(64%)	4.890(36%)	64	1962	0	1962	605	9	7174	   1783
548	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	14.050	8.681(62%)	5.369(38%)	62	2002	0	2002	605	9	5856	   1799
549	&scorr;&sweep;&b -d;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	13.557	9.923(74%)	3.634(26%)	74	2021	0	2021	605	9	5863	   1824
550	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	14.356	8.924(63%)	5.432(37%)	63	2000	0	2000	605	9	7174	   1802
551	&scorr;&sweep;&b -d;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	13.677	10.055(74%)	3.622(26%)	74	1969	0	1969	605	9	7477	   1807
552	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dch;&syn4;&if -W 300 -K 6 -v;&mfs;	14.229	9.172(65%)	5.057(35%)	65	2069	0	2069	605	9	7174	   1880
553	&scorr;&sweep;&syn2;&syn3;&b;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	1972	0	1972	605	9	7174	   1810
554	&scorr;&sweep;&syn2;&dch;&dch -f;&if -W 300 -K 6 -v;&mfs;	14.304	9.172(65%)	5.132(35%)	65	2056	0	2056	605	9	7174	   1861
555	&scorr;&sweep;&dch -f;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1996	0	1996	605	9	7174	   1814
556	&scorr;&sweep;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2003	0	2003	605	9	7174	   1812
557	&scorr;&sweep;&b;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn4;&if -W 300 -K 6 -v;&mfs;	13.683	10.055(74%)	3.628(26%)	74	2054	0	2054	605	9	7477	   1841
558	&scorr;&sweep;&b;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	14.168	9.031(64%)	5.137(36%)	64	1978	0	1978	605	9	7477	   1803
559	&scorr;&sweep;&syn4;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	13.670	10.055(74%)	3.615(26%)	74	2015	0	2015	605	9	7477	   1846
560	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;	13.664	10.037(74%)	3.627(26%)	74	2002	0	2002	605	9	5856	   1815
561	&scorr;&sweep;&syn3;&if -W 300 -y -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	13.598	8.681(64%)	4.917(36%)	64	1966	0	1966	605	9	7174	   1797
562	&scorr;&sweep;&syn2;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2100	0	2100	605	9	7174	   1890
563	&scorr;&sweep;&syn3;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	14.184	8.805(63%)	5.379(37%)	63	1981	0	1981	605	9	7174	   1800
564	&scorr;&sweep;&dch -f;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;	13.877	9.031(66%)	4.846(34%)	66	2033	0	2033	605	9	5863	   1858
565	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2055	0	2055	605	9	7174	   1841
566	&scorr;&sweep;&syn3;&dch;&syn4;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2095	0	2095	605	9	7477	   1899
567	&scorr;&sweep;&dch;&synch2;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn3;&b;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1977	0	1977	605	9	7477	   1803
568	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1944	0	1944	605	9	7174	   1763
569	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1982	0	1982	605	9	7174	   1815
570	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	13.664	10.037(74%)	3.627(26%)	74	1994	0	1994	605	9	7174	   1819
571	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2056	0	2056	605	9	7477	   1892
572	&scorr;&sweep;&b;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1994	0	1994	605	9	7174	   1807
573	&scorr;&sweep;&b;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	13.681	10.055(74%)	3.626(26%)	74	2058	0	2058	605	9	7477	   1884
574	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2043	0	2043	605	9	7174	   1865
575	&scorr;&sweep;&dc2;&dch -f;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.872	9.031(66%)	4.841(34%)	66	2028	0	2028	605	9	7174	   1863
576	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.794	9.031(66%)	4.763(34%)	66	2034	0	2034	605	9	7174	   1867
577	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2027	0	2027	605	9	7174	   1854
578	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1976	0	1976	605	9	7174	   1804
579	&scorr;&sweep;&synch2;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b;&dch;&if -W 300 -K 6 -v;&mfs;	13.674	10.055(74%)	3.619(26%)	74	1986	0	1986	605	9	7174	   1758
580	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	10.037(74%)	3.624(26%)	74	2052	0	2052	605	9	7174	   1880
581	&scorr;&sweep;&b -d;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1991	0	1991	605	9	7477	   1814
582	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	13.904	9.031(65%)	4.873(35%)	65	2048	0	2048	605	9	7477	   1878
583	&scorr;&sweep;&dc2;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&dch;&b;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2019	0	2019	605	9	7174	   1814
584	&scorr;&sweep;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1958	0	1958	605	9	7477	   1786
585	&scorr;&sweep;&if -W 300 -x -K 6;&b;&synch2;&if -W 300 -K 6 -v;&mfs;	13.611	8.699(64%)	4.912(36%)	64	1995	0	1995	605	9	7174	   1802
586	&scorr;&sweep;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	13.692	9.013(66%)	4.679(34%)	66	1986	0	1986	605	9	7174	   1810
587	&scorr;&sweep;&b;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.911	8.805(64%)	5.106(36%)	64	2013	0	2013	605	9	7174	   1789
588	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.600	8.681(64%)	4.919(36%)	64	2054	0	2054	605	9	7174	   1866
589	&scorr;&sweep;&dc2;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	14.341	9.031(63%)	5.310(37%)	63	2050	0	2050	605	9	5856	   1866
590	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2018	0	2018	605	9	7174	   1857
591	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2030	0	2030	605	9	7174	   1855
592	&scorr;&sweep;&b;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1932	0	1932	605	9	7477	   1764
593	&scorr;&sweep;&b -d;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&b;&b -d;&if -W 300 -K 6 -v;&mfs;	13.667	10.037(74%)	3.630(26%)	74	2078	0	2078	605	9	5856	   1864
594	&scorr;&sweep;&dc2;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	14.331	9.031(64%)	5.300(36%)	64	2031	0	2031	605	9	7477	   1880
595	&scorr;&sweep;&syn3;&syn4;&dch;&if -W 300 -K 6 -v;&mfs;	13.676	10.055(74%)	3.621(26%)	74	2043	0	2043	605	9	7477	   1840
596	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	13.557	9.923(74%)	3.634(26%)	74	2021	0	2021	605	9	5863	   1824
597	&scorr;&sweep;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	1957	0	1957	605	9	7174	   1786
598	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&b;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.621	8.681(64%)	4.940(36%)	64	1994	0	1994	605	9	7174	   1812
599	&scorr;&sweep;&dch;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	14.299	9.172(65%)	5.127(35%)	65	2079	0	2079	605	9	7174	   1898
600	&scorr;&sweep;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;	13.810	9.031(66%)	4.779(34%)	66	2007	0	2007	605	9	7477	   1843
601	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2006	0	2006	605	9	7174	   1804
602	&scorr;&sweep;&dc2;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2070	0	2070	605	9	7174	   1858
603	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1944	0	1944	605	9	7174	   1772
604	&scorr;&sweep;&dch;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	1999	0	1999	605	9	7174	   1850
605	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2003	0	2003	605	9	7174	   1815
606	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -g -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	13.796	9.031(66%)	4.765(34%)	66	1937	0	1937	605	9	7174	   1765
607	&scorr;&sweep;&syn4;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2020	0	2020	605	9	7477	   1854
608	&scorr;&sweep;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1991	0	1991	605	9	7477	   1817
609	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2022	0	2022	605	9	5856	   1846
610	&scorr;&sweep;&dch;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2005	0	2005	605	9	7477	   1839
611	&scorr;&sweep;&b -d;&syn4;&b -d;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2064	0	2064	605	9	5863	   1896
612	&scorr;&sweep;&if -W 300 -x -K 6;&b;&b;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2001	0	2001	605	9	7174	   1809
613	&scorr;&sweep;&b -d;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.685	10.055(74%)	3.630(26%)	74	1967	0	1967	605	9	7174	   1781
